"person_id","screening_date","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge"
10688,2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10689,2014-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10690,2013-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10691,2014-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10692,2013-04-10,1,0,0.782854209445585,0,1,0,0,1,0,0,0,0,0,0,0
10692,2013-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10693,2014-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10694,2013-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10695,2013-10-08,1,0,0.788329911019849,0,0,0,1,0,0,0,0,0,0,0,0
10696,2014-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10697,2014-05-06,1,0,1.41666666666667,0,0,1,1,0,0,0,0,0,0,0,0
10698,2013-11-18,1,0,1.7460643394935,0,1,0,1,0,0,0,0,0,0,0,0
10699,2014-04-10,1,1,0.0219028062970568,0,0,0,0,1,0,0,0,1,1,1,0
10700,2013-05-02,1,1,0.116187542778919,0,1,0,0,1,1,0,0,1,0,0,0
10701,2013-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10702,2013-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10703,2013-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10703,2014-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10704,2014-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10705,2014-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10706,2013-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10707,2013-12-06,1,1,0.124401095140315,0,0,0,1,0,0,0,1,0,0,0,0
10708,2013-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10709,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10710,2014-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10711,2014-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10712,2013-09-19,1,1,0.255475701574264,0,0,0,1,0,0,0,1,0,0,0,0
10713,2013-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10714,2014-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10715,2014-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10716,2014-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10717,2014-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10718,2013-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10719,2013-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10720,2014-03-26,1,0,0.938569472963724,0,0,0,1,0,0,0,0,0,1,0,0
10721,2013-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10722,2014-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10723,2013-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10724,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10725,2014-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10726,2014-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10727,2014-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10728,2013-12-16,1,1,0.304757015742642,0,0,0,0,1,0,0,0,1,1,1,0
10728,2014-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10729,2014-10-16,1,0,0.649041752224504,0,0,0,1,0,0,0,0,0,1,0,0
10730,2013-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10731,2013-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10732,2013-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10733,2013-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10734,2014-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10735,2014-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10736,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10737,2013-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10738,2014-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10739,2014-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10740,2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10741,2013-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10742,2014-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10743,2014-09-29,1,0,1.06297056810404,0,1,0,1,0,0,0,0,0,0,0,0
10744,2014-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10745,2014-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10746,2014-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10747,2014-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10748,2013-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10749,2014-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10750,2013-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10751,2013-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10752,2014-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10753,2013-02-23,1,1,0.172142368240931,0,0,0,0,1,0,0,0,1,1,1,0
10754,2013-06-03,1,0,0.527378507871321,0,0,0,1,0,0,0,0,0,0,0,0
10755,2013-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10755,2014-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10756,2014-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10757,2014-06-14,1,1,0.0657084188911704,0,0,0,0,1,0,0,0,1,1,1,0
10758,2013-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10759,2014-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10760,2014-07-01,1,1,0.0438056125941136,0,1,0,0,1,1,0,0,1,0,0,0
10761,2013-07-12,1,0,0.89356605065024,0,1,0,1,0,0,0,0,0,0,0,0
10761,2014-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10762,2013-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10763,2013-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10764,2014-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10764,2014-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10765,2013-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10766,2013-04-03,1,1,0.135352498288843,0,0,0,1,0,0,0,1,0,0,0,0
10767,2014-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10768,2013-11-21,1,1,0.44678302532512,0,0,0,1,0,0,0,1,0,0,0,0
10769,2013-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10770,2013-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10771,2014-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10772,2014-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10773,2013-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10774,2013-04-09,1,1,0.260951403148528,0,0,0,0,1,0,0,0,1,1,1,0
10775,2014-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10776,2014-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10777,2014-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10778,2014-06-13,1,0,0.941307323750856,0,0,0,1,0,0,0,0,0,1,0,0
10779,2013-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10780,2014-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10781,2013-07-17,0,0,2.28559206023272,1,0,0,0,0,0,0,0,0,0,0,0
10782,2014-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10783,2013-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10784,2014-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10785,2014-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10786,2013-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10787,2013-05-10,0,0,2.23511293634497,1,0,0,0,0,0,0,0,0,0,0,0
10788,2013-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10789,2014-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10790,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10791,2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10792,2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10793,2014-07-03,1,0,0.513689253935661,0,0,1,0,1,0,0,0,0,1,0,0
10794,2014-10-06,1,1,0.0888090349075975,0,0,0,0,1,0,0,0,1,0,0,0
10795,2013-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10796,2014-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10797,2013-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10798,2013-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10799,2014-02-05,1,0,1.40177960301164,0,0,0,1,0,0,0,0,0,0,0,0
10800,2014-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10801,2013-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10801,2014-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10802,2014-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10803,2014-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10804,2013-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10805,2013-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10806,2014-12-31,1,1,0.487850787132101,0,0,0,1,0,0,0,1,0,1,1,0
10807,2013-08-05,1,1,0.0191649555099247,0,0,1,0,1,0,1,0,1,1,1,0
10808,2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10809,2014-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10810,2013-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10811,2013-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10812,2013-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10813,2014-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10814,2014-06-11,1,1,0.385352498288843,0,0,0,1,0,0,0,1,0,0,0,0
10815,2014-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10816,2014-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10817,2014-06-24,1,0,0.919404517453799,0,1,0,0,1,0,0,0,0,0,0,0
10818,2014-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10819,2014-07-09,1,1,0.321184120465435,0,0,0,1,0,0,0,1,0,1,1,0
10820,2014-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10821,2014-12-12,1,1,0.4072553045859,0,0,0,1,0,0,0,1,0,1,1,0
10822,2014-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10823,2014-11-20,1,0,0.9072553045859,0,0,0,1,0,0,0,0,0,0,0,0
10824,2014-04-18,1,1,0.277378507871321,0,0,0,1,0,0,0,1,0,1,1,0
10825,2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10826,2014-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10827,2014-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10828,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10829,2013-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10830,2013-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10831,2013-12-05,1,1,0.177618069815195,0,0,0,0,1,0,0,0,1,1,1,0
10832,2014-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10833,2013-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10834,2014-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10835,2013-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10836,2014-04-12,1,0,0.516427104722793,0,0,1,1,0,0,0,0,0,1,0,0
10837,2013-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10838,2014-05-28,1,0,0.909993155373032,0,0,0,0,1,0,0,0,0,0,0,0
10839,2013-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10840,2014-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10841,2014-08-16,1,0,0.646303901437372,0,0,1,0,1,0,0,0,0,1,0,0
10842,2013-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10843,2014-01-29,1,1,0.449520876112252,0,0,0,1,0,0,0,1,0,0,0,0
10844,2013-05-01,1,0,1.78559206023272,0,0,0,1,0,0,0,0,0,0,0,0
10845,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10846,2014-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10847,2014-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10848,2013-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10849,2013-08-06,1,1,0.312970568104038,0,0,0,0,1,0,0,0,1,0,0,0
10850,2013-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10851,2014-02-05,1,0,1.84154688569473,0,0,0,1,0,0,0,0,0,0,0,0
10852,2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10853,2013-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10854,2013-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10855,2013-10-16,1,0,0.538329911019849,0,1,0,0,1,0,0,0,0,0,0,0
10856,2014-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10857,2014-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10858,2013-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10859,2013-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10860,2014-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10861,2014-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10862,2014-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10863,2014-01-08,1,0,1.52464065708419,0,0,0,1,0,0,0,0,0,1,0,0
10864,2013-03-20,1,1,0.310232717316906,0,0,1,0,1,0,1,0,1,1,1,0
10865,2013-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10866,2014-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10867,2014-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10868,2014-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10869,2013-05-08,1,0,1.18856947296372,0,1,0,0,1,0,0,0,0,1,0,0
10870,2014-10-22,1,1,0.490588637919233,0,0,0,1,0,0,0,1,0,0,0,0
10871,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10872,2014-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10873,2013-05-29,1,0,0.576659822039699,0,0,0,1,0,0,0,0,0,0,0,0
10874,2013-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10875,2013-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10876,2013-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10877,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10878,2013-02-08,1,0,1.74058863791923,0,0,1,0,1,0,0,0,0,1,0,0
10879,2013-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10880,2013-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10881,2014-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10882,2014-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10883,2013-05-28,1,0,0.624401095140315,0,0,0,1,0,0,0,0,0,0,0,0
10884,2013-02-01,0,0,2.80749486652977,1,0,0,0,0,0,0,0,0,0,0,0
10885,2013-08-13,1,1,0.0328542094455852,0,0,1,1,0,0,1,1,0,1,1,0
10886,2014-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10887,2013-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10888,2014-05-23,1,1,0.129876796714579,0,0,0,1,0,0,0,1,0,1,0,0
10889,2013-02-15,1,1,0.226899383983573,0,0,0,1,0,0,0,1,0,0,0,0
10890,2014-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10891,2014-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10892,2013-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10893,2013-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10894,2014-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10895,2013-04-24,1,0,0.562970568104038,0,0,1,0,1,0,0,0,0,1,0,0
10896,2013-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10897,2013-04-15,0,0,2.03285420944559,1,0,0,0,0,0,0,0,0,0,0,0
10898,2014-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10899,2014-08-15,1,1,0.135352498288843,0,1,0,0,1,1,0,0,1,0,0,0
10900,2014-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10901,2014-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10902,2014-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10903,2014-06-17,1,0,1.59702258726899,0,0,0,0,1,0,0,0,0,0,0,0
10904,2014-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10905,2014-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10906,2013-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10907,2014-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10908,2014-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10909,2014-07-22,1,1,0.169404517453799,0,0,0,1,0,0,0,1,0,0,0,0
10910,2013-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10911,2013-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10912,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10913,2013-05-13,1,1,0.135352498288843,0,0,0,1,0,0,0,1,0,1,1,0
10914,2013-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10915,2013-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10916,2014-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10917,2014-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10918,2014-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10919,2014-01-02,1,1,0.0246406570841889,0,0,1,0,1,0,1,0,1,1,1,0
10920,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10921,2013-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10922,2014-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10923,2014-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10924,2014-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10925,2013-05-15,1,0,0.579397672826831,0,0,0,1,0,0,0,0,0,0,0,0
10926,2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10927,2013-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10928,2013-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10929,2014-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10930,2013-08-10,1,1,0.237850787132101,0,1,0,0,1,1,0,0,1,0,0,0
10930,2013-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10931,2013-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10932,2013-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10933,2013-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10934,2013-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10935,2013-04-15,1,0,1.47142368240931,0,0,0,0,1,0,0,0,0,0,0,0
10936,2013-11-13,1,1,0.444045174537988,0,0,0,1,0,0,0,1,0,0,0,0
10937,2014-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10938,2014-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10939,2013-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10940,2014-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10941,2013-03-30,1,1,0.110711841204654,0,0,0,0,1,0,0,0,1,1,1,0
10942,2013-01-21,0,0,2.0888090349076,1,0,0,0,0,0,0,0,0,0,0,0
10943,2014-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10944,2014-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10945,2013-04-13,1,0,0.766427104722793,0,0,0,1,0,0,0,0,0,0,0,0
10946,2013-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10947,2013-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10948,2013-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10949,2014-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10950,2014-05-12,1,1,0.296543463381246,0,1,0,0,1,1,0,0,1,0,0,0
10951,2013-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10952,2013-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10953,2014-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10954,2013-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10955,2013-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10956,2013-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10957,2014-11-24,1,1,0.0915468856947296,0,0,0,1,0,0,0,1,0,0,0,0
10958,2014-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10959,2014-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10960,2014-12-11,1,1,0.0328542094455852,0,0,0,1,0,0,0,1,0,0,0,0
10961,2014-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10962,2013-08-08,1,0,1.7378507871321,0,0,0,0,1,0,0,0,0,0,0,0
10963,2013-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10963,2014-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10964,2013-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10965,2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10965,2013-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10965,2014-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10966,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10967,2014-05-31,1,0,1.34154688569473,0,0,0,1,0,0,0,0,0,0,0,0
10968,2014-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10969,2013-01-11,1,0,1.4960643394935,0,0,0,0,1,0,0,0,0,1,0,0
10969,2014-07-11,1,0,1.11618754277892,0,0,0,1,0,0,0,0,0,0,0,0
10970,2014-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10971,2014-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10972,2013-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10973,2013-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10974,2014-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10975,2013-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10976,2014-12-19,1,0,0.96047227926078,0,0,0,0,1,0,0,0,0,1,0,0
10977,2013-09-18,1,0,1.0766598220397,0,0,0,1,0,0,0,0,0,0,0,0
10978,2014-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10979,2013-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10980,2014-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10981,2013-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10982,2013-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10983,2014-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10984,2013-11-05,1,1,0.0602327173169062,0,0,1,1,0,0,1,1,0,1,1,0
10985,2014-01-22,1,1,0.399041752224504,0,0,0,1,0,0,0,1,0,1,0,0
10986,2014-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10987,2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10988,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10989,2013-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10990,2013-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10991,2014-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10992,2013-05-10,1,0,1.78559206023272,0,1,0,1,0,0,0,0,0,0,0,0
10993,2014-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10994,2014-05-10,1,0,1.44678302532512,0,1,0,1,0,0,0,0,0,0,0,0
10995,2013-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10996,2013-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10997,2014-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10998,2014-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10999,2014-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11000,2014-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11001,2014-06-30,1,0,0.707734428473648,0,0,0,1,0,0,0,0,0,0,0,0
11002,2013-03-12,1,0,0.724161533196441,0,0,1,1,0,0,0,0,0,1,0,0
11003,2013-01-24,1,0,1.14356605065024,0,0,0,1,0,0,0,0,0,0,0,0
