"person_id","screening_date","sex","race","age_at_current_charge","age_at_first_charge","p_charges","p_incarceration","p_probation","p_juv_fel_count","p_felprop_viol","p_murder","p_felassault","p_misdeassault","p_famviol","p_sex_offense","p_weapon","p_fta_two_year","p_fta_two_year_plus","current_violence","current_violence20","p_pending_charge","p_felony","p_misdemeanor","p_violence","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","six_month","one_year","three_year","five_year","general_two_year","general_six_month","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","violent_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_six_month"
5772,2013-04-08,1,"Caucasian",35,18,11,0,1,0,2,0,0,0,0,0,0,0,0,1,0,4,4,4,2,8,8,4,0,3,0,0,0,0,0,4,1,1,1,1,1,"1","1","1","0","0","1","1","1","0","0","1","1"
5773,2013-01-17,1,"African-American",32,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5774,2013-06-12,1,"Caucasian",54,44,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5775,2013-02-22,1,"Hispanic",22,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5782,2013-06-12,0,"Hispanic",30,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","1","0","0","0","0","0","0"
579,2013-02-05,1,"African-American",18,18,6,0,1,0,2,0,0,0,0,0,0,0,0,1,1,4,2,0,1,2,3,3,0,1,0,0,0,0,0,3,1,1,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
5797,2013-03-20,1,"Hispanic",49,32,17,0,4,0,0,0,3,5,0,0,0,0,0,1,0,6,3,4,6,7,12,0,0,5,0,1,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5808,2013-04-20,1,"African-American",40,21,14,1,3,0,4,0,1,0,0,0,0,0,0,1,0,3,7,3,5,10,11,6,0,1,0,0,0,0,0,6,1,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
5809,2013-02-05,1,"African-American",42,17,40,1,6,2,3,0,2,0,0,0,3,0,0,0,0,24,13,10,4,23,24,6,2,14,2,0,0,0,0,6,3,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
581,2013-03-17,1,"African-American",34,18,35,0,3,0,1,0,1,4,0,0,0,0,0,1,0,19,1,18,9,19,24,13,0,0,0,0,0,0,0,2,11,1,1,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
5812,2013-10-16,1,"African-American",47,18,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,4,5,2,1,4,0,0,0,0,0,2,1,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5816,2013-02-12,1,"African-American",22,16,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
5821,2014-01-21,1,"Caucasian",29,27,6,1,0,0,0,0,2,4,0,0,0,0,0,1,0,2,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5825,2013-09-24,1,"African-American",21,19,20,1,0,0,5,0,0,0,0,0,0,0,0,1,0,15,1,3,5,4,7,11,0,1,1,0,0,0,0,11,5,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
5828,2013-03-31,1,"African-American",36,23,15,0,1,0,0,0,1,2,0,0,0,0,0,1,0,9,1,9,3,11,11,1,1,0,0,0,0,0,0,1,1,0,0,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
5831,2014-01-03,1,"African-American",22,17,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5833,2013-01-11,1,"Caucasian",44,24,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5836,2013-05-10,1,"African-American",19,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
5839,2013-02-12,1,"African-American",32,25,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,5,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
584,2013-05-16,1,"African-American",33,22,9,0,2,0,1,0,0,0,0,0,1,0,0,0,0,5,2,2,1,4,4,1,0,4,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5842,2013-11-09,1,"African-American",27,18,28,1,2,0,0,0,0,0,0,0,1,0,0,0,0,26,6,15,0,21,13,0,0,6,1,0,0,0,0,0,0,0,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
5846,2013-07-23,1,"Hispanic",31,20,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,3,2,0,1,0,0,0,0,0,1,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5851,2014-01-12,1,"Caucasian",32,21,22,0,1,0,0,0,2,1,0,0,0,1,0,1,0,11,0,9,3,9,9,0,0,5,0,0,0,0,0,0,0,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
5852,2013-04-19,0,"African-American",52,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5853,2013-11-10,1,"African-American",25,25,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5856,2013-04-21,1,"African-American",36,14,37,1,3,2,2,0,1,1,0,0,0,0,0,0,0,12,5,15,5,20,16,3,1,6,1,0,0,0,0,2,1,0,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
5857,2014-01-11,1,"African-American",22,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
586,2013-08-07,1,"African-American",50,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5863,2013-02-09,1,"African-American",47,45,25,1,0,0,11,0,0,0,0,0,0,0,0,1,0,20,7,8,15,15,10,19,0,0,0,0,0,0,0,17,2,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
5869,2013-01-30,1,"Caucasian",23,16,9,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5873,2014-01-19,1,"African-American",31,18,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,21,4,16,0,20,15,0,0,7,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
5877,2013-03-02,1,"African-American",32,17,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,12,1,13,13,1,0,1,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
588,2013-08-16,1,"African-American",26,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5883,2013-11-02,0,"Caucasian",27,21,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,"1","1","1","0","0","1","0","1","0","0","1","0"
5887,2014-03-15,1,"African-American",22,22,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,"1","0","0","1","1","0","1","0","0","0","0","0"
5889,2013-11-03,0,"African-American",50,36,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,6,1,0,2,0,0,0,0,0,1,0,0,0,0,0,"1","1","0","1","1","0","1","0","1","1","0","1"
5895,2013-09-27,1,"Caucasian",21,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
590,2013-02-09,1,"Caucasian",45,17,76,1,3,1,29,0,0,0,0,0,5,0,0,1,0,70,32,11,29,43,20,50,0,4,0,0,0,0,0,50,20,0,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
5902,2014-03-21,1,"African-American",22,16,12,0,0,8,4,0,1,0,0,0,0,0,0,1,0,4,0,0,7,0,3,11,0,0,0,0,0,0,0,11,4,0,0,0,0,"1","0","1","0","0","1","0","0","0","0","0","0"
5905,2013-04-12,1,"Caucasian",47,23,28,1,2,0,0,0,0,0,0,3,0,0,0,0,0,12,10,4,3,15,6,2,2,7,0,0,0,0,0,2,2,1,1,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
5906,2014-03-09,0,"African-American",30,19,6,1,2,0,3,0,0,1,0,0,0,0,0,1,0,1,2,1,3,3,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5914,2013-03-28,1,"African-American",24,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5917,2013-04-07,1,"African-American",29,27,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
5921,2013-03-24,1,"Caucasian",49,43,7,1,1,0,0,0,0,1,0,0,1,0,0,1,0,4,1,2,0,3,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
5923,2013-08-19,1,"Caucasian",27,20,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5929,2013-10-23,1,"Caucasian",23,22,6,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
5935,2014-02-19,1,"African-American",21,20,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,3,2,3,0,0,0,0,0,0,0,3,2,1,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
5939,2013-02-25,1,"Caucasian",42,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5942,2014-03-18,1,"Caucasian",24,20,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,"1","0","1","0","0","1","0","0","0","0","0","0"
5943,2013-03-18,1,"Other",34,29,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5957,2013-10-25,1,"Other",27,20,11,1,0,0,0,0,2,3,0,0,1,0,0,1,0,2,0,3,4,3,7,0,0,0,0,1,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
5963,2013-02-16,1,"Caucasian",19,19,6,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,4,0,2,4,0,3,0,0,0,0,0,0,0,3,0,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
5963,2013-03-16,1,"Caucasian",19,19,8,1,0,0,4,0,0,0,0,0,0,0,0,1,1,2,6,0,3,6,1,4,0,0,0,0,0,0,0,4,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5968,2014-02-12,1,"Caucasian",54,51,18,1,2,0,0,0,0,0,0,0,0,1,0,0,0,9,4,7,0,11,10,1,0,8,0,0,0,0,0,0,1,1,1,1,1,"1","1","0","1","1","0","0","0","1","1","0","0"
597,2013-04-16,1,"African-American",24,18,23,0,3,0,0,0,0,2,0,0,0,0,0,0,0,11,3,6,2,9,13,0,0,9,0,0,0,0,0,0,0,0,0,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
5970,2013-05-29,1,"Caucasian",29,25,5,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5974,2013-08-09,1,"African-American",19,17,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,2,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5975,2014-02-20,1,"Caucasian",45,33,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,2,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5978,2013-08-10,1,"African-American",25,19,16,1,0,0,2,0,0,0,0,0,3,0,0,1,0,9,6,3,0,9,7,6,0,4,0,0,0,0,0,6,4,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
598,2013-02-13,1,"African-American",25,18,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,7,9,0,0,9,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5982,2013-05-08,1,"African-American",22,22,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
5984,2014-02-12,1,"African-American",32,25,5,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5987,2013-02-05,1,"Caucasian",30,25,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,2,4,1,6,5,1,0,4,4,0,0,0,0,1,0,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
599,2013-12-22,1,"Caucasian",31,21,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,2,1,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5992,2013-01-22,1,"African-American",21,20,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5997,2013-12-03,1,"Caucasian",22,21,5,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6006,2013-08-05,0,"African-American",37,20,9,1,0,0,1,0,1,1,0,0,1,0,0,1,0,3,2,0,2,2,8,4,0,0,0,0,0,0,0,4,2,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6011,2013-05-16,1,"Caucasian",19,16,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6019,2013-02-19,1,"Caucasian",29,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,3,1,0,2,0,0,0,0,0,1,1,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
602,2013-02-01,1,"African-American",33,23,23,0,3,0,0,0,2,0,0,0,2,0,0,0,0,10,5,8,2,13,15,1,0,10,0,0,1,0,1,1,1,0,0,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
602,2013-02-21,1,"African-American",33,23,25,1,3,0,0,0,2,0,0,0,3,0,0,0,0,10,5,8,2,13,16,1,0,11,0,0,1,0,1,1,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6021,2013-03-19,1,"Caucasian",29,25,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,4,2,0,0,0,0,0,0,0,1,1,0,0,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
6022,2014-03-09,1,"Caucasian",56,28,10,1,2,0,7,0,0,0,0,0,1,0,1,1,0,3,6,1,6,7,6,7,0,0,0,0,0,0,0,7,0,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
6027,2013-05-09,1,"African-American",30,23,12,0,1,0,2,0,0,0,0,0,0,0,0,1,0,9,2,2,3,4,5,6,0,2,1,0,0,0,0,6,2,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6029,2013-05-09,1,"African-American",21,21,7,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,2,5,2,7,0,0,0,0,0,0,0,7,4,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
603,2013-04-05,1,"African-American",25,17,4,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,0,2,2,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6030,2013-10-01,1,"African-American",45,24,15,0,1,0,4,0,1,0,0,0,0,0,0,1,0,6,3,2,4,5,8,7,0,0,0,0,0,0,0,7,3,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6034,2013-09-19,1,"Caucasian",20,18,7,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,5,0,0,0,0,0,0,0,4,2,1,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
6035,2013-10-13,1,"Asian",45,44,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6042,2013-02-08,1,"Caucasian",34,20,5,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6042,2013-09-10,1,"Caucasian",34,20,7,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,3,4,6,0,0,2,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6043,2013-03-28,1,"Caucasian",47,24,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
6046,2013-02-01,1,"African-American",46,17,27,0,5,2,1,0,0,0,0,0,0,0,0,0,0,17,3,12,3,15,13,2,4,1,0,0,0,0,0,2,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6047,2014-02-21,1,"Caucasian",56,43,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6048,2013-10-11,1,"African-American",29,18,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,4,1,4,7,2,0,2,0,0,0,0,0,2,1,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6051,2013-11-13,1,"African-American",20,20,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6060,2013-05-04,1,"African-American",22,16,20,0,0,0,3,1,6,0,0,0,1,0,0,1,0,15,9,4,9,13,4,6,0,2,0,0,0,0,0,6,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6062,2013-09-25,1,"Caucasian",55,45,8,0,3,0,1,0,0,2,0,0,0,0,0,1,0,3,1,4,3,5,9,3,0,1,0,1,0,0,0,1,2,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6065,2013-05-19,1,"African-American",54,27,36,1,4,0,2,0,0,0,0,0,0,0,0,0,0,11,12,14,5,26,21,9,0,25,0,0,0,0,0,7,4,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6066,2013-11-11,1,"Caucasian",55,25,23,1,1,0,2,0,0,0,0,0,0,0,0,0,0,13,10,3,2,13,13,9,0,9,3,0,0,0,0,9,7,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6069,2013-03-20,1,"African-American",23,17,14,1,1,0,1,0,0,3,0,0,0,0,0,1,0,5,3,2,5,5,8,2,0,3,1,0,0,0,0,2,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6071,2013-12-15,1,"African-American",42,25,16,1,6,0,0,0,3,3,0,0,1,0,0,1,0,3,2,4,7,7,15,1,1,1,0,1,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6073,2013-12-15,1,"Caucasian",40,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6074,2013-05-15,1,"Other",45,38,50,0,1,0,0,0,1,2,0,0,2,0,0,0,0,7,1,5,3,6,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6075,2013-05-04,1,"African-American",26,16,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,13,0,14,8,0,0,4,1,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6080,2013-04-27,1,"African-American",22,20,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
6080,2014-02-26,1,"African-American",23,20,5,1,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6081,2013-08-05,0,"Caucasian",31,29,10,1,0,0,0,0,1,2,0,0,0,0,0,1,0,8,0,0,4,0,3,6,0,0,0,0,0,0,0,6,4,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6082,2013-06-17,1,"African-American",50,43,81,0,2,0,1,0,0,0,0,0,0,1,0,0,0,70,3,57,1,60,34,7,0,7,0,0,0,0,0,1,6,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6085,2013-10-07,1,"African-American",37,31,7,0,1,0,0,0,0,2,0,0,0,0,0,1,0,4,1,1,2,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6095,2013-01-12,1,"African-American",28,15,21,1,5,3,1,0,0,1,0,0,0,0,0,1,0,11,5,9,2,14,17,3,0,8,0,0,0,0,0,3,1,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6095,2013-12-28,1,"African-American",29,15,24,1,5,3,1,0,0,1,0,0,0,0,0,0,0,14,6,10,3,16,18,3,0,9,0,0,0,0,0,3,1,0,1,1,1,"1","1","1","0","1","0","1","1","0","1","0","0"
61,2013-02-14,0,"African-American",48,23,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,1,7,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6105,2013-10-10,1,"African-American",26,22,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
6106,2013-08-24,1,"African-American",25,18,10,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,4,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
611,2013-01-04,1,"African-American",53,46,10,1,2,0,1,0,0,0,0,0,1,2,0,0,0,1,2,2,1,4,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6110,2013-11-22,0,"Caucasian",21,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6113,2013-02-18,1,"African-American",43,41,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
6114,2013-08-21,0,"Caucasian",38,25,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6116,2013-08-02,1,"African-American",23,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,4,3,1,0,2,0,0,0,0,0,1,0,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6117,2013-11-26,1,"African-American",34,18,23,0,4,0,2,0,2,4,0,0,0,0,0,0,0,16,7,6,9,14,15,3,1,7,0,0,0,0,0,3,0,0,0,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
612,2013-09-04,1,"African-American",24,18,20,1,2,0,1,0,2,3,0,0,0,1,0,1,0,15,2,5,8,7,9,5,0,0,0,0,0,0,0,3,1,0,0,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
6123,2013-12-20,0,"Caucasian",19,19,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6125,2014-03-24,1,"African-American",30,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6130,2013-12-11,1,"African-American",29,20,7,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,3,5,2,0,3,0,0,0,0,0,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6131,2013-12-15,1,"African-American",57,25,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
